Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2,fare_per_miles,cpi_adj,fare_real,fare_lg_real,fare_low_real
2024,2,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,4112,181.59,WN,0.6385,177.15,WN,0.6385,177.15,3672640.0,0.9823,-0.28775,3328340.0,0.887066666666666,-0.0263333333333333,0.2789400921658986,109.88923806372257,165.24821101653248,161.20777896127942,161.20777896127942
2024,2,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",859,4064,202.87,AS,0.6124,213.65,WN,0.1114,190.2,2973188.0,0.89128,-0.0238599999999999,3047330.0,0.8557,-0.0308,0.2361699650756694,109.88923806372257,184.61316465071835,194.4230424785625,173.08337317773268
2024,2,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",2457,4036,398.01,UA,0.4989,475.66,WN,0.1583,286.07,3328340.0,0.887066666666666,-0.0263333333333333,3602276.66666666,0.6241,0.0725333333333333,0.161990231990232,109.88923806372257,362.1919734935299,432.854034099476,260.32576532573074
2024,2,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",575,4034,202.7,AA,0.4603,232.27,NK,0.1246,100.84,3463980.0,0.7201,0.1535,3661990.0,0.8185,0.03678,0.3525217391304348,109.88923806372257,184.45846342337757,211.36737690847514,91.76512802966647
2024,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,4010,380.96,B6,0.3069,373.16,UA,0.1586,364.69,2778056.66666666,0.882166666666666,0.0448666666666666,2973188.0,0.89128,-0.0238599999999999,0.14590578322481806,109.88923806372257,346.6763503984702,339.57829408518785,331.87053293473883
2024,2,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",1947,3914,350.29,DL,0.5644,442.51,NK,0.1643,152.44,8001670.0,0.904,0.1238,2973188.0,0.89128,-0.0238599999999999,0.17991268618387263,109.88923806372257,318.76642897175594,402.6872947680257,138.72150056368858
2024,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,3904,378.14,B6,0.3274,369.44,AS,0.1054,301.25,2778056.66666666,0.882166666666666,0.0448666666666666,3328340.0,0.887066666666666,-0.0263333333333333,0.13984467455621302,109.88923806372257,344.11013003905276,336.1930672280839,274.1396749200419
2024,2,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,3902,310.06,AA,0.41,309.74,AA,0.41,309.74,3661990.0,0.8185,0.03678,3672640.0,0.9823,-0.28775,0.1416445865692097,109.88923806372257,282.1568385251724,281.8656362148839,281.8656362148839
2024,2,30977,30325,"Chicago, IL","Denver, CO",895,3899,179.77,WN,0.4381,153.56,WN,0.4381,153.56,5545075.0,0.8077,-0.0155999999999999,8403440.0,0.9463,-0.0584,0.20086033519553073,109.88923806372257,163.59199787676658,139.74070864969838,139.74070864969838
2024,2,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",731,3723,219.52,DL,0.3689,265.71,WN,0.2119,186.21,8001670.0,0.904,0.1238,4708840.0,0.8436,0.05945,0.30030095759233927,109.88923806372257,199.76478485791733,241.79801833362433,169.45244437132283
2024,2,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",1491,3710,264.44,UA,0.4604,316.0,F9,0.1271,141.07,8403440.0,0.9463,-0.0584,3602276.66666666,0.6241,0.0725333333333333,0.17735747820254863,109.88923806372257,240.6423091646668,287.5622814099029,128.37471847625
2024,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",590,3644,180.21,DL,0.6101,207.95,WN,0.1943,146.05,2973188.0,0.89128,-0.0238599999999999,3223600.0,0.8744,0.0854,0.3054406779661017,109.88923806372257,163.9924010534133,189.2360013265484,132.90655443011494
2024,2,30977,31453,"Chicago, IL","Houston, TX",945,3640,197.13,UA,0.4096,243.34,NK,0.117,97.46,5545075.0,0.8077,-0.0155999999999999,3284165.0,0.8955,-0.01215,0.2086031746031746,109.88923806372257,179.3897232099182,221.44115683001826,88.68930362724409
2024,2,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,3601,205.26,UA,0.2597,234.44,WN,0.2392,165.99,4046740.0,0.9804,0.0022,3661990.0,0.8185,0.03678,0.2556164383561644,109.88923806372257,186.78808190568563,213.34209257511907,151.05209838996765
2024,2,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",459,3588,179.13,DL,0.3092,207.39,B6,0.1019,147.85,3661990.0,0.8185,0.03678,2835930.0,0.8577,-0.0116,0.3902614379084967,109.88923806372257,163.00959325618956,188.72639728354352,134.54456742548777
2024,2,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",651,3548,180.69,WN,0.417,163.67,F9,0.115,100.43,4708840.0,0.8436,0.05945,8403440.0,0.9463,-0.0584,0.27755760368663596,109.88923806372257,164.42920451884603,148.94088164037595,91.39202506960933
2024,2,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3534,223.63,UA,0.4777,249.5,WN,0.4405,209.33,8403440.0,0.9463,-0.0584,3328340.0,0.887066666666666,-0.0263333333333333,0.23126163391933816,109.88923806372257,203.50491453068537,227.04680130307204,190.49181128966762
2024,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2422,3524,329.18,AS,0.4242,305.06,AS,0.4242,305.06,3661990.0,0.8185,0.03678,6539170.0,0.5543,-0.0336,0.13591246903385631,109.88923806372257,299.55617656491086,277.60680242691444,277.60680242691444
2024,2,30325,30466,"Denver, CO","Phoenix, AZ",602,3516,157.81,WN,0.5772,153.39,F9,0.1171,92.37,8403440.0,0.9463,-0.0584,3672640.0,0.9823,-0.28775,0.2621428571428571,109.88923806372257,143.60823933321763,139.5860074223576,84.0573668792175
2024,2,31454,34100,"Orlando, FL","Philadelphia, PA",861,3492,169.74,AA,0.4747,227.51,NK,0.1551,94.08,8840080.0,0.9718,-0.1359,4221020.0,0.8253,0.0388,0.19714285714285715,109.88923806372257,154.46462546366112,207.03574254293355,85.61347922482172
2024,2,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",1246,3464,238.68,UA,0.4614,284.91,NK,0.1328,109.89,3284165.0,0.8955,-0.01215,3602276.66666666,0.6241,0.0725333333333333,0.19155698234349922,109.88923806372257,217.20052318644184,259.2701569509349,100.00069336751338
2024,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,3441,207.17,AA,0.4105,265.47,F9,0.1086,101.86,4708840.0,0.8436,0.05945,8840080.0,0.9718,-0.1359,0.21032487309644668,109.88923806372257,188.52619569522017,241.579616600908,92.6933353937111
2024,2,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",540,3425,183.84,DL,0.5444,219.23,NK,0.1981,91.39,3927370.0,0.8375,0.0811,3661990.0,0.8185,0.03678,0.34044444444444444,109.88923806372257,167.29572726074855,199.50088276421837,83.16555980395894
2024,2,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",2481,3412,320.66,UA,0.2998,346.62,AS,0.2228,271.78,3661990.0,0.8185,0.03678,4764560.0,0.8596,-0.0656,0.12924627166465136,109.88923806372257,291.8029150534793,315.4267024756346,247.32176215690947
2024,2,32211,30559,"Las Vegas, NV","Seattle, WA",867,3388,182.58,AS,0.4416,201.9,NK,0.1054,104.51,8567920.0,0.9895,-0.1045,6539170.0,0.5543,-0.0336,0.21058823529411766,109.88923806372257,166.14911816398757,183.7304576476563,95.10485452578781
2024,2,30466,30559,"Phoenix, AZ","Seattle, WA",1107,3368,201.39,AS,0.4855,209.1,DL,0.283,191.64,3672640.0,0.9823,-0.28775,6539170.0,0.5543,-0.0336,0.1819241192411924,109.88923806372257,183.26635396563398,190.28250962914774,174.39378357403095
2024,2,30194,32211,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,3366,224.79,AA,0.3671,308.34,NK,0.1596,110.74,4708840.0,0.8436,0.05945,8567920.0,0.9895,-0.1045,0.21067478912839738,109.88923806372257,204.5605229054812,280.59162610737167,100.77419950421722
2024,2,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,3350,268.54,AA,0.4531,315.22,WN,0.2742,236.21,4708840.0,0.8436,0.05945,3328340.0,0.887066666666666,-0.0263333333333333,0.18193766937669378,109.88923806372257,244.37333876523837,286.85247577857467,214.9528053539024
2024,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",1559,3217,284.86,DL,0.2883,311.62,AA,0.2146,267.66,3807570.0,0.9595,0.0888,3661990.0,0.8185,0.03678,0.18271969211032715,109.88923806372257,259.2246565899523,283.5764497878289,243.57253241194496
2024,2,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,3196,219.29,AA,0.485,293.75,NK,0.2905,100.73,4708840.0,0.8436,0.05945,4438970.0,0.9146,-0.09195,0.1956199821587868,109.88923806372257,199.55548319739748,267.31462077265496,91.66502723550481
2024,2,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",1102,3186,206.52,B6,0.3912,187.46,B6,0.3912,187.46,1996620.0,0.9214,-0.0459,3661990.0,0.8185,0.03678,0.18740471869328496,109.88923806372257,187.93469100244667,170.58995339588733,170.58995339588733
2024,2,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,3159,279.92,DL,0.3615,312.99,WN,0.1159,255.81,2973188.0,0.89128,-0.0238599999999999,8840080.0,0.9718,-0.1359,0.1262037871956718,109.88923806372257,254.72922092487346,284.8231596787516,232.7889468590736
2024,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",1242,3147,238.5,WN,0.4426,219.47,WN,0.4426,219.47,3807570.0,0.9595,0.0888,2973188.0,0.89128,-0.0238599999999999,0.19202898550724637,109.88923806372257,217.03672188690453,199.71928449693476,199.71928449693476
2024,2,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",842,2996,202.52,WN,0.453,194.72,WN,0.453,194.72,2543610.0,0.97665,-0.328399999999999,3602276.66666666,0.6241,0.0725333333333333,0.2405225653206651,109.88923806372257,184.29466212384028,177.19660581055788,177.19660581055788
2024,2,30325,32211,"Denver, CO","Las Vegas, NV",628,2964,161.0,WN,0.4999,158.78,F9,0.229,107.36,8403440.0,0.9463,-0.0584,8567920.0,0.9895,-0.1045,0.25636942675159236,109.88923806372257,146.5111623639062,144.49094633627968,97.69837510179485
2024,2,30977,33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",1012,2957,185.27,WN,0.3772,176.78,WN,0.3772,176.78,5545075.0,0.8077,-0.0155999999999999,2543610.0,0.97665,-0.328399999999999,0.18307312252964428,109.88923806372257,168.59703758485034,160.87107629000832,160.87107629000832
2024,2,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",569,2941,177.7,AS,0.4353,195.22,WN,0.3709,157.66,3047330.0,0.8557,-0.0308,3328340.0,0.887066666666666,-0.0263333333333333,0.31230228471001753,109.88923806372257,161.70828293208777,177.65160942038366,143.47173825026988
2024,2,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",696,2910,189.56,DL,0.4241,220.05,WN,0.2537,168.6,8001670.0,0.904,0.1238,3284165.0,0.8955,-0.01215,0.2723563218390805,109.88923806372257,172.50096855715566,200.24708868433268,153.4272172332583
2024,2,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",879,2906,225.78,WN,0.4355,194.89,WN,0.4355,194.89,4708840.0,0.8436,0.05945,3672640.0,0.9823,-0.28775,0.2568600682593857,109.88923806372257,205.4614300529363,177.35130703789864,177.35130703789864
2024,2,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",952,2892,265.81,DL,0.657,305.47,NK,0.1018,120.87,8001670.0,0.904,0.1238,2778056.66666666,0.882166666666666,0.0448666666666666,0.2792121848739496,109.88923806372257,241.8890190555895,277.97990538697167,109.99257263928786
2024,2,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",966,2889,193.16,UA,0.3434,239.26,NK,0.2712,113.19,3284165.0,0.8955,-0.01215,4438970.0,0.9146,-0.09195,0.19995859213250516,109.88923806372257,175.77699454790138,217.72832737383973,103.00371719236362
2024,2,30977,34100,"Chicago, IL","Philadelphia, PA",678,2875,191.27,AA,0.4951,206.47,WN,0.1794,168.87,5545075.0,0.8077,-0.0155999999999999,4221020.0,0.8253,0.0388,0.28210914454277286,109.88923806372257,174.05708090275988,187.88919064146407,153.67291918256424
2024,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,2829,222.0,B6,0.4032,209.52,B6,0.4032,209.52,2778056.66666666,0.882166666666666,0.0448666666666666,2543610.0,0.97665,-0.328399999999999,0.18438538205980065,109.88923806372257,202.0216027626533,190.66471266140144,190.66471266140144
2024,2,31453,32211,"Houston, TX","Las Vegas, NV",1235,2771,207.98,WN,0.4258,204.51,NK,0.1938,101.23,3284165.0,0.8955,-0.01215,8567920.0,0.9895,-0.1045,0.16840485829959514,109.88923806372257,189.26330154313797,186.10557649094693,92.1200308453306
2024,2,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",234,2761,221.6,DL,0.345,218.78,DL,0.345,218.78,3661990.0,0.8185,0.03678,3602276.66666666,0.6241,0.0725333333333333,0.947008547008547,109.88923806372257,201.65759987479265,199.09137951537517,199.09137951537517
2024,2,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",2106,2722,316.88,WN,0.3328,324.54,NK,0.1661,144.85,8567920.0,0.9895,-0.1045,3602276.66666666,0.6241,0.0725333333333333,0.1504653371320038,109.88923806372257,288.3630877631963,295.3337430657275,131.814545766533
2024,2,32467,34100,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2682,194.18,AA,0.5861,253.08,NK,0.2021,96.99,4438970.0,0.9146,-0.09195,4221020.0,0.8253,0.0388,0.19168805528134256,109.88923806372257,176.705201911946,230.30462714942476,88.26160023400784
2024,2,33192,33570,"Sacramento, CA","San Diego, CA",480,2662,148.64,WN,0.8303,147.85,WN,0.8303,147.85,2550760.0,0.9672,-0.0651,4764560.0,0.8596,-0.0656,0.30966666666666665,109.88923806372257,135.26347312901254,134.54456742548777,134.54456742548777
2024,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2651,248.73,DL,0.5431,293.73,SY,0.1569,122.92,4678910.0,0.9545,-0.0229,3661990.0,0.8185,0.03678,0.23531693472090823,109.88923806372257,226.3460957439403,267.29642062826196,111.85808743957361
2024,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,2649,265.81,AA,0.5146,304.85,DL,0.2202,268.03,2778056.66666666,0.882166666666666,0.0448666666666666,4708840.0,0.8436,0.05945,0.17017285531370038,109.88923806372257,241.8890190555895,277.4157009107877,243.909235083216
2024,2,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",1797,2601,282.67,WN,0.4034,270.36,NK,0.1156,110.12,2973188.0,0.89128,-0.0238599999999999,4046740.0,0.9804,0.0022,0.15730105731775182,109.88923806372257,257.23174077891537,246.02955190500427,100.20999502803325
2024,2,31295,31454,"Detroit, MI","Orlando, FL",957,2587,188.28,DL,0.5646,244.7,NK,0.2874,98.49,3927370.0,0.8375,0.0811,8840080.0,0.9718,-0.1359,0.1967398119122257,109.88923806372257,171.3361593160016,222.67876664874439,89.62661106348523
2024,2,30325,31453,"Denver, CO","Houston, TX",883,2580,205.49,UA,0.4346,254.7,F9,0.12,98.07,8403440.0,0.9463,-0.0584,3284165.0,0.8955,-0.01215,0.232718006795017,109.88923806372257,186.9973835662055,231.7788388452603,89.24440803123156
2024,2,30977,30559,"Chicago, IL","Seattle, WA",1733,2567,240.31,AS,0.4409,225.42,AS,0.4409,225.42,5545075.0,0.8077,-0.0155999999999999,6539170.0,0.5543,-0.0336,0.13866705135603,109.88923806372257,218.68383495447392,205.13382745386173,205.13382745386173
2024,2,33570,30559,"San Diego, CA","Seattle, WA",1050,2559,208.99,AS,0.6174,213.82,DL,0.3205,196.86,4764560.0,0.8596,-0.0656,6539170.0,0.5543,-0.0336,0.19903809523809524,109.88923806372257,190.1824088349861,194.57774370590326,179.14402126061228
2024,2,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",349,2557,167.64,DL,0.3639,193.63,WN,0.1853,132.19,5545075.0,0.8077,-0.0155999999999999,4678910.0,0.9545,-0.0229,0.48034383954154725,109.88923806372257,152.55361030239277,176.20469794113762,120.29385436574385
2024,2,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",2335,2539,342.37,AS,0.5127,358.85,DL,0.1608,325.81,6539170.0,0.5543,-0.0336,3602276.66666666,0.6241,0.0725333333333333,0.14662526766595288,109.88923806372257,311.55917179211536,326.5560907719736,296.48945223468496
2024,2,30325,30559,"Denver, CO","Seattle, WA",1024,2512,185.74,AS,0.3543,191.57,DL,0.1885,174.2,8403440.0,0.9463,-0.0584,6539170.0,0.5543,-0.0336,0.18138671875,109.88923806372257,169.02474097808658,174.33008306865534,158.52325766330722
2024,2,30397,31454,"Atlanta, GA (Metropolitan Area)","Orlando, FL",404,2496,178.61,DL,0.5741,221.36,F9,0.1181,88.92,8001670.0,0.904,0.1238,8840080.0,0.9718,-0.1359,0.44210396039603966,109.88923806372257,162.53638950197075,201.43919814207626,80.9178419714195
2024,2,30397,34100,"Atlanta, GA (Metropolitan Area)","Philadelphia, PA",666,2494,177.36,DL,0.5317,205.38,F9,0.156,95.86,8001670.0,0.904,0.1238,4221020.0,0.8253,0.0388,0.2663063063063063,109.88923806372257,161.39888047740627,186.89728277204384,87.23329207580154
2024,2,31453,31454,"Houston, TX","Orlando, FL",854,2484,189.12,WN,0.3993,188.57,NK,0.1422,107.39,3284165.0,0.8955,-0.01215,8840080.0,0.9718,-0.1359,0.22145199063231852,109.88923806372257,172.10056538050895,171.60006140970057,97.7256753183844
2024,2,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,2478,264.61,UA,0.4368,299.9,B6,0.1468,197.53,2778056.66666666,0.882166666666666,0.0448666666666666,8403440.0,0.9463,-0.0584,0.15086088939566705,109.88923806372257,240.7970103920076,272.91116517351225,179.75372609777884
2024,2,30325,31650,"Denver, CO","Minneapolis/St. Paul, MN",680,2458,141.23,DL,0.3871,163.53,WN,0.2845,120.51,8403440.0,0.9463,-0.0584,4678910.0,0.9545,-0.0229,0.2076911764705882,109.88923806372257,128.52031963139424,148.81348062962473,109.66497004021328
2024,2,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2456,183.64,DL,0.4913,225.47,SY,0.257,122.46,4678910.0,0.9545,-0.0229,3672640.0,0.9823,-0.28775,0.14391849529780562,109.88923806372257,167.11372581681823,205.1793278148443,111.43948411853387
2024,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,2419,238.2,DL,0.3178,267.67,WN,0.1167,206.25,2476410.0,0.9688,-0.0394,3661990.0,0.8185,0.03678,0.19556650246305418,109.88923806372257,216.76371972100907,243.58163248414147,187.68898905314072
2024,2,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",1670,2393,289.25,AS,0.4641,277.36,AS,0.4641,277.36,4708840.0,0.8436,0.05945,6539170.0,0.5543,-0.0336,0.17320359281437125,109.88923806372257,263.2195882842228,252.3996024425654,252.3996024425654
2024,2,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,2383,202.68,DL,0.6451,239.31,NK,0.2516,107.31,3927370.0,0.8375,0.0811,4438970.0,0.9146,-0.09195,0.17701310043668123,109.88923806372257,184.44026327898453,217.77382773482233,97.65287474081227
2024,2,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",1999,2333,310.58,WN,0.3552,291.46,WN,0.3552,291.46,3672640.0,0.9823,-0.28775,3602276.66666666,0.6241,0.0725333333333333,0.15536768384192096,109.88923806372257,282.63004227939126,265.2307042396528,265.2307042396528
2024,2,30397,32211,"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",1747,2326,308.81,DL,0.5036,422.57,NK,0.1506,131.33,8001670.0,0.904,0.1238,8567920.0,0.9895,-0.1045,0.17676588437321122,109.88923806372257,281.0193295006079,384.54175080817294,119.51124815684351
2024,2,30325,31454,"Denver, CO","Orlando, FL",1546,2298,219.78,UA,0.3874,264.36,F9,0.2236,122.08,8403440.0,0.9463,-0.0584,8840080.0,0.9718,-0.1359,0.14216041397153945,109.88923806372257,200.00138673502676,240.5695085870947,111.09368137506627
2024,2,32211,31650,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,2290,171.21,DL,0.4819,222.61,SY,0.3916,116.7,8567920.0,0.9895,-0.1045,4678910.0,0.9545,-0.0229,0.13180138568129332,109.88923806372257,155.80233607654895,202.57670716664077,106.19784253334072
2024,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,2288,166.07,WN,0.561,147.79,WN,0.561,147.79,4708840.0,0.8436,0.05945,3284165.0,0.8955,-0.01215,0.6723481781376518,109.88923806372257,151.12489896753976,134.4899669923087,134.4899669923087
2024,2,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,2276,202.06,WN,0.5418,204.26,DL,0.1282,198.05,4046740.0,0.9804,0.0022,3602276.66666666,0.6241,0.0725333333333333,0.3442248722316865,109.88923806372257,183.87605880280054,185.87807468603404,180.22692985199768
2024,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",1504,2259,326.54,WN,0.4288,301.94,WN,0.4288,301.94,3807570.0,0.9595,0.0888,3328340.0,0.887066666666666,-0.0263333333333333,0.21711436170212767,109.88923806372257,297.1537575050307,274.7675799016015,274.7675799016015
2024,2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",2295,2257,311.59,UA,0.4181,332.39,WN,0.2512,315.21,4764560.0,0.8596,-0.0656,3602276.66666666,0.6241,0.0725333333333333,0.13576906318082788,109.88923806372257,283.54914957123935,302.4772997399924,286.8433757063781
2024,2,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",936,2242,229.56,DL,0.5485,270.98,SY,0.1592,106.55,4678910.0,0.9545,-0.0229,3602276.66666666,0.6241,0.0725333333333333,0.24525641025641026,109.88923806372257,208.90125734321933,246.59375638118826,96.96126925387706
2024,2,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,2228,254.52,DL,0.5797,311.26,SY,0.2968,142.91,2973188.0,0.89128,-0.0238599999999999,4678910.0,0.9545,-0.0229,0.16581107491856678,109.88923806372257,231.61503754572306,283.2488471887543,130.04913176040893
2024,2,30397,30325,"Atlanta, GA (Metropolitan Area)","Denver, CO",1199,2228,218.88,DL,0.4869,254.24,WN,0.2618,183.18,8001670.0,0.904,0.1238,8403440.0,0.9463,-0.0584,0.18255212677231025,109.88923806372257,199.1823802373403,231.3602355242206,166.69512249577852
2024,2,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2218,341.39,AA,0.6858,385.96,NK,0.1469,149.42,2973188.0,0.89128,-0.0238599999999999,4221020.0,0.8253,0.0388,0.14212739383846792,109.88923806372257,310.66736471685675,351.2263864967282,135.97327876034078
2024,2,31650,31454,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2172,169.85,DL,0.533,209.57,SY,0.3801,118.95,4678910.0,0.9545,-0.0229,8840080.0,0.9718,-0.1359,0.1296564885496183,109.88923806372257,154.5647262578228,190.710213022384,108.2453587775568
2024,2,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,2171,328.86,UA,0.3149,318.87,B6,0.3051,316.15,4438970.0,0.9146,-0.09195,3328340.0,0.887066666666666,-0.0263333333333333,0.12721856866537717,109.88923806372257,299.26497425462236,290.17400213030294,287.69878249285057
2024,2,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",677,2158,201.58,DL,0.2895,257.24,NK,0.1335,111.95,1333240.0,0.8107,-0.014,3661990.0,0.8185,0.03678,0.297754800590842,109.88923806372257,183.4392553373678,234.09025718317537,101.87530823999566
2024,2,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,2128,311.69,DL,0.5366,424.15,NK,0.3253,124.68,3927370.0,0.8375,0.0811,2973188.0,0.89128,-0.0238599999999999,0.15749873673572512,109.88923806372257,283.6401502932045,385.9795622152225,113.45970014616042
2024,2,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,2087,317.35,UA,0.5605,370.38,WN,0.3045,262.62,3284165.0,0.8955,-0.01215,3328340.0,0.887066666666666,-0.0263333333333333,0.1924499696785931,109.88923806372257,288.79079115643253,337.0484740145564,238.98609602490092
2024,2,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2139,2077,350.67,DL,0.559,424.52,F9,0.1335,157.64,8001670.0,0.904,0.1238,3328340.0,0.887066666666666,-0.0263333333333333,0.16394109396914447,109.88923806372257,319.1122317152236,386.31626488649357,143.45353810587685
2024,2,30325,33570,"Denver, CO","San Diego, CA",853,2061,179.31,WN,0.4561,182.88,F9,0.1744,96.85,8403440.0,0.9463,-0.0584,4764560.0,0.8596,-0.0656,0.21021101992966001,109.88923806372257,163.17339455572684,166.42212032988303,88.13419922325662
2024,2,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,2054,270.8,AA,0.3751,370.22,NK,0.2737,132.67,8567920.0,0.9895,-0.1045,4438970.0,0.9146,-0.09195,0.12456301747930083,109.88923806372257,246.42995508165095,336.9028728594122,120.73065783117661
2024,2,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",858,2046,218.14,DL,0.358,239.38,B6,0.2091,181.6,1510020.0,0.7752,0.0454,3661990.0,0.8185,0.03678,0.2542424242424242,109.88923806372257,198.50897489479811,217.83752824019794,165.25731108872898
2024,2,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,2034,241.2,B6,0.4228,260.56,NK,0.1125,139.89,2778056.66666666,0.882166666666666,0.0448666666666666,1996620.0,0.9214,-0.0459,0.18977183320220298,109.88923806372257,219.49374137996384,237.11148115241866,127.30090995706111
2024,2,31295,32211,"Detroit, MI","Las Vegas, NV",1749,2032,242.21,DL,0.5645,319.35,NK,0.2983,122.78,3927370.0,0.8375,0.0811,8567920.0,0.9895,-0.1045,0.1384848484848485,109.88923806372257,220.41284867181196,290.6108055957357,111.7306864288224
2024,2,30397,31295,"Atlanta, GA (Metropolitan Area)","Detroit, MI",594,2022,192.31,DL,0.6666,235.94,NK,0.2356,95.67,8001670.0,0.904,0.1238,3927370.0,0.8375,0.0811,0.32375420875420874,109.88923806372257,175.00348841119754,214.70710340459647,87.06039070406774
2024,2,30423,30977,"Austin, TX","Chicago, IL",977,2004,231.58,WN,0.467,197.18,WN,0.467,197.18,3807570.0,0.9595,0.0888,5545075.0,0.8077,-0.0155999999999999,0.2370317297850563,109.88923806372257,210.73947192691554,179.4352235709008,179.4352235709008
2024,2,32211,33570,"Las Vegas, NV","San Diego, CA",258,2002,129.9,WN,0.7246,139.58,NK,0.1341,84.7,8567920.0,0.9895,-0.1045,4764560.0,0.8596,-0.0656,0.5034883720930233,109.88923806372257,118.20993783274173,127.01880771896913,77.0776115044898
