iter	Passed	Remaining
3216	341094	189049
3217	341175	188929
3218	341262	188812
3219	341349	188696
3220	341438	188580
3221	341532	188468
3222	341638	188362
3223	341730	188248
3224	341823	188135
3225	341899	188012
3226	341969	187887
3227	342071	187779
3228	342152	187659
3229	342225	187535
3230	342320	187423
3231	342410	187308
3232	342493	187190
3233	342585	187076
3234	342671	186959
3235	342758	186843
3236	342850	186730
3237	342943	186617
3238	343020	186495
3239	343089	186369
3240	343169	186249
3241	343269	186140
3242	343346	186019
3243	343438	185905
3244	343535	185795
3245	343638	185687
3246	343721	185569
3247	343813	185455
3248	343911	185345
3249	343986	185223
3250	344071	185106
3251	344193	185009
3252	344286	184896
3253	344409	184799
3254	344511	184691
3255	344624	184589
3256	344710	184473
3257	344806	184362
3258	344901	184250
3259	344979	184130
3260	345066	184014
3261	345141	183891
3262	345236	183780
3263	345330	183668
3264	345420	183554
3265	345528	183449
3266	345625	183339
3267	345697	183215
3268	345793	183104
3269	345893	182995
3270	345977	182878
3271	346065	182763
3272	346163	182653
3273	346248	182536
3274	346323	182414
3275	346397	182292
3276	346503	182186
3277	346588	182070
3278	346681	181957
3279	346773	181844
3280	346883	181741
3281	346971	181626
3282	347093	181528
3283	347160	181403
3284	347254	181291
3285	347361	181186
3286	347447	181070
3287	347536	180955
3288	347632	180845
3289	347735	180738
3290	347833	180628
3291	347923	180514
3292	348021	180404
3293	348124	180297
3294	348215	180184
3295	348298	180066
3296	348395	179956
3297	348502	179851
3298	348597	179740
3299	348690	179628
3300	348783	179516
3301	348872	179401
3302	348959	179287
3303	349042	179169
3304	349130	179054
3305	349216	178939
3306	349280	178811
3307	349346	178686
3308	349420	178564
3309	349514	178452
3310	349597	178336
3311	349687	178222
3312	349781	178110
3313	349873	177998
3314	349952	177879
3315	350034	177761
3316	350121	177646
3317	350213	177534
3318	350308	177423
3319	350392	177306
3320	350486	177195
3321	350574	177081
3322	350660	176966
3323	350749	176851
3324	350843	176740
3325	350934	176627
3326	351024	176514
3327	351124	176406
3328	351208	176290
3329	351302	176178
3330	351396	176067
3331	351476	175949
3332	351567	175836
3333	351657	175723
3334	351754	175613
3335	351845	175500
3336	351938	175389
3337	352025	175274
3338	352114	175160
3339	352202	175046
3340	352281	174928
3341	352363	174811
3342	352456	174699
3343	352547	174586
3344	352639	174474
3345	352733	174363
3346	352807	174242
3347	352901	174131
3348	352988	174017
3349	353095	173912
3350	353189	173801
3351	353286	173692
3352	353375	173578
3353	353465	173465
3354	353560	173355
3355	353654	173244
3356	353753	173135
3357	353845	173024
3358	353943	172914
3359	354040	172805
3360	354132	172693
3361	354227	172583
3362	354313	172468
3363	354394	172351
3364	354490	172241
3365	354596	172136
3366	354683	172022
3367	354773	171909
3368	354861	171795
3369	354959	171686
3370	355054	171576
3371	355212	171496
3372	355367	171415
3373	355450	171298
3374	355560	171195
3375	355669	171091
3376	355755	170977
3377	355852	170868
3378	355945	170756
3379	356018	170636
3380	356106	170522
3381	356193	170408
3382	356285	170296
3383	356378	170185
3384	356482	170079
3385	356572	169966
3386	356666	169856
3387	356768	169749
3388	356864	169639
3389	356954	169527
3390	357036	169410
3391	357116	169293
3392	357214	169184
3393	357301	169070
3394	357384	168954
3395	357481	168845
3396	357580	168737
3397	357669	168624
3398	357767	168515
3399	357874	168411
3400	357966	168299
3401	358062	168190
3402	358144	168074
3403	358228	167959
3404	358315	167845
3405	358405	167732
3406	358492	167619
3407	358583	167507
3408	358678	167397
3409	358771	167286
3410	358875	167180
3411	358987	167078
3412	359074	166964
3413	359169	166855
3414	359267	166746
3415	359359	166635
3416	359451	166523
3417	359542	166412
3418	359633	166300
3419	359708	166181
3420	359807	166072
3421	359894	165959
3422	359987	165848
3423	360070	165733
3424	360152	165617
3425	360223	165496
3426	360295	165376
3427	360387	165265
3428	360481	165155
3429	360580	165047
3430	360678	164938
3431	360785	164834
3432	360889	164728
3433	360963	164609
3434	361054	164497
3435	361138	164383
3436	361230	164271
3437	361312	164156
3438	361402	164044
3439	361496	163934
3440	361629	163841
3441	361722	163731
3442	361850	163636
3443	361927	163519
3444	362016	163406
3445	362091	163287
3446	362162	163167
3447	362246	163053
3448	362334	162940
3449	362425	162828
3450	362515	162717
3451	362606	162605
3452	362695	162493
3453	362787	162382
3454	362881	162272
3455	362961	162156
3456	363057	162047
3457	363135	161930
3458	363227	161819
3459	363311	161705
3460	363401	161593
3461	363476	161474
3462	363571	161365
3463	363662	161254
3464	363767	161149
3465	363871	161044
3466	363950	160927
3467	364031	160812
3468	364123	160701
3469	364213	160589
3470	364302	160477
3471	364393	160366
3472	364497	160261
3473	364579	160146
3474	364679	160039
3475	364770	159928
3476	364863	159817
3477	364949	159704
3478	365043	159595
3479	365121	159478
3480	365214	159368
3481	365305	159257
3482	365403	159149
3483	365491	159036
3484	365580	158925
3485	365669	158813
3486	365759	158702
3487	365839	158586
3488	365934	158477
3489	366023	158365
3490	366153	158271
3491	366230	158154
3492	366327	158046
3493	366423	157937
3494	366517	157827
3495	366608	157716
3496	366702	157607
3497	366809	157503
3498	366905	157395
3499	367007	157289
3500	367113	157184
3501	367206	157074
3502	367308	156968
3503	367396	156856
3504	367491	156747
3505	367569	156631
3506	367661	156520
3507	367754	156411
3508	367846	156300
3509	367934	156188
3510	368024	156077
3511	368096	155958
3512	368187	155848
3513	368270	155734
3514	368350	155618
3515	368432	155504
3516	368523	155393
3517	368626	155288
3518	368717	155177
3519	368830	155076
3520	368920	154965
3521	369004	154852
3522	369090	154739
3523	369160	154620
3524	369252	154509
3525	369339	154397
3526	369421	154283
3527	369513	154173
3528	369587	154055
3529	369672	153942
3530	369768	153834
3531	369862	153725
3532	369940	153609
3533	370046	153505
3534	370136	153394
3535	370244	153291
3536	370335	153180
3537	370423	153069
3538	370500	152953
3539	370617	152853
3540	370704	152741
3541	370864	152659
3542	370954	152548
3543	371046	152439
3544	371142	152330
3545	371242	152224
3546	371342	152117
3547	371434	152007
3548	371539	151902
3549	371627	151791
3550	371724	151683
3551	371817	151574
3552	371905	151462
3553	371987	151348
3554	372079	151238
3555	372157	151123
3556	372264	151019
3557	372357	150910
3558	372443	150798
3559	372537	150689
3560	372625	150577
3561	372723	150470
3562	372815	150360
3563	372907	150251
3564	372998	150141
3565	373086	150029
3566	373157	149911
3567	373250	149802
3568	373343	149692
3569	373426	149579
3570	373523	149472
3571	373626	149367
3572	373723	149259
3573	373821	149152
3574	373903	149038
3575	373984	148924
3576	374078	148815
3577	374172	148706
3578	374260	148595
3579	374349	148485
3580	374424	148368
3581	374523	148261
3582	374620	148154
3583	374715	148046
3584	374804	147935
3585	374898	147826
3586	374985	147715
3587	375056	147597
3588	375151	147489
3589	375229	147374
3590	375317	147263
3591	375401	147150
3592	375485	147038
3593	375580	146930
3594	375686	146825
3595	375781	146717
3596	375874	146608
3597	375958	146496
3598	376048	146386
3599	376134	146274
3600	376224	146164
3601	376309	146052
3602	376396	145941
3603	376486	145831
3604	376581	145722
3605	376677	145615
3606	376770	145506
3607	376861	145396
3608	376958	145289
3609	377055	145181
3610	377146	145072
3611	377240	144964
3612	377331	144854
3613	377426	144746
3614	377535	144643
3615	377628	144534
3616	377719	144425
3617	377808	144315
3618	377890	144201
3619	377982	144092
3620	378086	143988
3621	378169	143875
3622	378255	143764
3623	378337	143651
3624	378420	143538
3625	378496	143423
3626	378578	143310
3627	378667	143200
3628	378769	143095
3629	378861	142986
3630	378947	142874
3631	379038	142765
3632	379126	142655
3633	379218	142545
3634	379306	142435
3635	379392	142324
3636	379476	142212
3637	379565	142102
3638	379654	141992
3639	379740	141881
3640	379825	141769
3641	379911	141658
3642	380000	141548
3643	380083	141436
3644	380161	141322
3645	380251	141212
3646	380339	141102
3647	380414	140986
3648	380495	140874
3649	380564	140756
3650	380655	140647
3651	380730	140532
3652	380821	140423
3653	380909	140313
3654	380992	140201
3655	381073	140088
3656	381147	139972
3657	381241	139864
3658	381334	139756
3659	381417	139644
3660	381504	139534
3661	381690	139459
3662	381774	139348
3663	381854	139235
3664	381922	139117
3665	382035	139016
3666	382120	138905
3667	382199	138792
3668	382281	138680
3669	382355	138564
3670	382444	138455
3671	382522	138341
3672	382613	138232
3673	382699	138121
3674	382827	138026
3675	382931	137922
3676	383035	137817
3677	383119	137706
3678	383204	137595
3679	383292	137485
3680	383393	137380
3681	383483	137270
3682	383586	137166
3683	383684	137059
3684	383772	136950
3685	383859	136839
3686	383949	136730
3687	384061	136629
3688	384144	136517
3689	384232	136407
3690	384320	136297
3691	384408	136188
3692	384496	136078
3693	384592	135971
3694	384689	135864
3695	384793	135760
3696	384876	135648
3697	384966	135539
3698	385078	135438
3699	385187	135336
3700	385275	135226
3701	385361	135116
3702	385445	135004
3703	385533	134894
3704	385620	134784
3705	385705	134674
3706	385795	134565
3707	385887	134456
3708	385959	134341
3709	386034	134227
3710	386111	134114
3711	386187	134000
3712	386279	133892
3713	386358	133779
3714	386440	133667
3715	386535	133560
3716	386607	133445
3717	386683	133332
3718	386765	133220
3719	386844	133107
3720	386924	132995
3721	387010	132885
3722	387082	132770
3723	387150	132654
3724	387230	132541
3725	387309	132429
3726	387389	132317
3727	387466	132204
3728	387567	132099
3729	387650	131988
3730	387744	131880
3731	387831	131771
3732	387906	131657
3733	387993	131547
3734	388113	131449
3735	388202	131340
3736	388343	131248
3737	388446	131144
3738	388526	131033
3739	388618	130924
3740	388694	130811
3741	388775	130700
3742	388857	130588
3743	388942	130478
3744	389025	130367
3745	389105	130255
3746	389189	130145
3747	389280	130037
3748	389371	129929
3749	389457	129819
3750	389542	129709
3751	389637	129602
3752	389723	129492
3753	389815	129384
3754	389904	129275
3755	389998	129168
3756	390104	129065
3757	390190	128956
3758	390280	128847
3759	390371	128739
3760	390458	128630
3761	390542	128519
3762	390633	128411
3763	390726	128304
3764	390815	128195
3765	390902	128086
3766	390981	127974
3767	391062	127863
3768	391143	127752
3769	391239	127645
3770	391326	127536
3771	391422	127430
3772	391498	127317
3773	391588	127209
3774	391670	127098
3775	391766	126992
3776	391852	126882
3777	391948	126776
3778	392043	126669
3779	392129	126560
3780	392213	126450
3781	392297	126340
3782	392387	126231
3783	392466	126120
3784	392547	126009
3785	392633	125899
3786	392736	125795
3787	392823	125686
3788	392913	125578
3789	392986	125465
3790	393073	125356
3791	393161	125247
3792	393254	125140
3793	393343	125032
3794	393434	124924
3795	393520	124815
3796	393608	124706
3797	393687	124595
3798	393777	124487
3799	393862	124377
3800	393950	124269
3801	394042	124161
3802	394123	124050
3803	394204	123940
3804	394289	123830
3805	394372	123720
3806	394462	123612
3807	394547	123503
3808	394635	123394
3809	394722	123285
3810	394810	123177
3811	394900	123069
3812	394983	122959
3813	395079	122853
3814	395163	122744
3815	395247	122634
3816	395327	122523
3817	395415	122415
3818	395506	122307
3819	395595	122199
3820	395690	122093
3821	395783	121986
3822	395906	121889
3823	396084	121808
3824	396254	121725
3825	396367	121624
3826	396498	121529
3827	396588	121421
3828	396682	121314
3829	396758	121202
3830	396839	121092
3831	396927	120984
3832	397038	120882
3833	397131	120776
3834	397218	120667
3835	397373	120579
3836	397456	120469
3837	397550	120363
3838	397636	120254
3839	397729	120147
3840	397846	120048
3841	397944	119942
3842	398025	119832
3843	398125	119727
3844	398217	119620
3845	398298	119510
3846	398384	119401
3847	398471	119292
3848	398553	119183
3849	398642	119074
3850	398731	118967
3851	398818	118858
3852	398897	118747
3853	398981	118638
3854	399066	118529
3855	399142	118417
3856	399229	118309
3857	399310	118199
3858	399397	118090
3859	399489	117983
3860	399575	117875
3861	399663	117767
3862	399757	117660
3863	399844	117552
3864	399943	117447
3865	400029	117339
3866	400107	117228
3867	400186	117117
3868	400266	117007
3869	400351	116898
3870	400429	116787
3871	400514	116678
3872	400603	116571
3873	400694	116464
3874	400786	116357
3875	400876	116250
3876	400955	116139
3877	401052	116034
3878	401138	115925
3879	401213	115814
3880	401311	115709
3881	401394	115599
3882	401481	115491
3883	401572	115385
3884	401663	115277
3885	401750	115169
3886	401839	115062
3887	401938	114957
3888	402018	114847
3889	402105	114739
3890	402181	114628
3891	402272	114521
3892	402363	114414
3893	402445	114305
3894	402545	114200
3895	402630	114092
3896	402715	113983
3897	402799	113874
3898	402885	113766
3899	402977	113660
3900	403064	113552
3901	403150	113444
3902	403237	113336
3903	403326	113229
3904	403443	113129
3905	403540	113024
3906	403638	112919
3907	403731	112813
3908	403817	112705
3909	403900	112596
3910	403984	112487
3911	404066	112378
3912	404154	112270
3913	404236	112161
3914	404338	112058
3915	404425	111950
3916	404514	111843
3917	404605	111736
3918	404724	111637
3919	404800	111526
3920	404883	111417
3921	404966	111308
3922	405046	111199
3923	405115	111086
3924	405204	110979
3925	405293	110872
3926	405404	110771
3927	405485	110662
3928	405565	110552
3929	405644	110442
3930	405729	110334
3931	405818	110227
3932	405899	110118
3933	405977	110008
3934	406063	109900
3935	406151	109792
3936	406233	109684
3937	406325	109577
3938	406415	109471
3939	406503	109363
3940	406592	109256
3941	406675	109148
3942	406762	109040
3943	406840	108930
3944	406927	108823
3945	407007	108714
3946	407074	108601
3947	407130	108485
3948	407184	108369
3949	407237	108253
3950	407290	108136
3951	407344	108020
3952	407396	107903
3953	407450	107787
3954	407501	107671
3955	407551	107554
3956	407601	107437
3957	407652	107320
3958	407708	107205
3959	407762	107089
3960	407813	106972
3961	407865	106856
3962	407918	106740
3963	407972	106624
3964	408056	106516
3965	408147	106410
3966	408209	106297
3967	408278	106185
3968	408350	106074
3969	408405	105959
3970	408457	105843
3971	408510	105727
3972	408561	105611
3973	408624	105498
3974	408676	105382
3975	408732	105267
3976	408795	105154
3977	408853	105039
3978	408904	104923
3979	408955	104807
3980	409009	104692
3981	409058	104576
3982	409111	104460
3983	409159	104343
3984	409207	104227
3985	409258	104111
3986	409313	103996
3987	409367	103881
3988	409424	103767
3989	409476	103652
3990	409534	103538
3991	409595	103425
3992	409663	103313
3993	409720	103199
3994	409776	103085
3995	409833	102971
3996	409885	102855
3997	409940	102741
3998	409991	102626
3999	410046	102511
4000	410100	102396
4001	410157	102283
4002	410223	102171
4003	410291	102060
4004	410359	101949
4005	410418	101836
4006	410465	101720
4007	410513	101604
4008	410566	101489
4009	410617	101374
4010	410671	101260
4011	410728	101146
4012	410794	101035
4013	410851	100921
4014	410907	100807
4015	410957	100692
4016	411009	100578
4017	411062	100463
4018	411117	100349
4019	411172	100236
4020	411222	100120
4021	411270	100005
4022	411330	99893
4023	411384	99779
4024	411438	99665
4025	411493	99551
4026	411547	99437
4027	411604	99324
4028	411664	99212
4029	411716	99098
4030	411771	98984
4031	411825	98870
4032	411880	98757
4033	411939	98644
4034	411992	98530
4035	412045	98417
4036	412095	98302
4037	412156	98190
4038	412221	98079
4039	412273	97966
4040	412325	97852
4041	412380	97738
4042	412439	97626
4043	412498	97514
4044	412553	97401
4045	412601	97286
4046	412653	97172
4047	412714	97061
4048	412783	96951
4049	412832	96837
4050	412880	96722
4051	412926	96607
4052	412975	96493
4053	413024	96379
4054	413078	96266
4055	413128	96152
4056	413185	96040
4057	413245	95928
4058	413300	95815
4059	413355	95702
4060	413404	95588
4061	413455	95475
4062	413507	95362
4063	413558	95248
4064	413611	95135
4065	413672	95024
4066	413732	94913
4067	413790	94801
4068	413839	94687
4069	413890	94574
4070	413943	94461
4071	413998	94349
4072	414050	94236
4073	414102	94123
4074	414152	94010
4075	414199	93896
4076	414248	93782
4077	414300	93669
4078	414366	93559
4079	414443	93452
4080	414498	93340
4081	414553	93228
4082	414612	93117
4083	414737	93021
4084	414798	92910
4085	414855	92799
4086	414910	92687
4087	414959	92574
4088	415021	92463
4089	415077	92352
4090	415144	92243
4091	415199	92131
4092	415251	92018
4093	415302	91906
4094	415367	91796
4095	415452	91691
4096	415539	91587
4097	415653	91488
4098	415752	91386
4099	415844	91283
4100	415927	91177
4101	416012	91072
4102	416109	90970
4103	416195	90865
4104	416280	90760
4105	416357	90653
4106	416444	90549
4107	416532	90444
4108	416620	90340
4109	416717	90238
4110	416827	90138
4111	416902	90031
4112	416985	89926
4113	417067	89820
4114	417142	89713
4115	417225	89608
4116	417310	89503
4117	417394	89398
4118	417486	89294
4119	417581	89192
4120	417665	89087
4121	417737	88979
4122	417830	88876
4123	417921	88772
4124	418000	88666
4125	418094	88563
4126	418192	88461
4127	418279	88357
4128	418358	88251
4129	418459	88149
4130	418553	88047
4131	418645	87943
4132	418739	87841
4133	418824	87736
4134	418908	87631
4135	418997	87527
4136	419088	87424
4137	419171	87318
4138	419266	87216
4139	419351	87111
4140	419437	87007
4141	419525	86903
4142	419615	86799
4143	419714	86697
4144	419814	86596
4145	419910	86493
4146	419983	86386
4147	420064	86281
4148	420135	86173
4149	420211	86067
4150	420306	85964
4151	420394	85860
4152	420475	85755
4153	420562	85651
4154	420656	85548
4155	420738	85443
4156	420822	85338
4157	420914	85235
4158	421002	85131
4159	421101	85030
4160	421210	84930
4161	421286	84824
4162	421389	84723
4163	421479	84619
4164	421574	84517
4165	421668	84414
4166	421758	84311
4167	421859	84209
4168	421949	84106
4169	422024	83999
4170	422105	83894
4171	422191	83790
4172	422293	83689
4173	422384	83586
4174	422484	83484
4175	422555	83377
4176	422653	83276
4177	422733	83170
4178	422819	83066
4179	422904	82962
4180	422992	82858
4181	423071	82752
4182	423153	82648
4183	423248	82545
4184	423347	82444
4185	423521	82357
4186	423614	82254
4187	423759	82161
4188	423862	82060
4189	423954	81957
4190	424044	81854
4191	424141	81752
4192	424228	81648
4193	424320	81545
4194	424421	81444
4195	424518	81342
4196	424610	81239
4197	424706	81137
4198	424818	81038
4199	424907	80934
4200	424993	80830
4201	425080	80726
4202	425172	80623
4203	425254	80519
4204	425340	80415
4205	425449	80315
4206	425588	80221
4207	425673	80117
4208	425771	80015
4209	425855	79911
4210	425948	79808
4211	426037	79705
4212	426130	79602
4213	426220	79499
4214	426307	79395
4215	426420	79296
4216	426516	79194
4217	426602	79090
4218	426713	78991
4219	426822	78891
4220	426933	78792
4221	427019	78688
4222	427100	78583
4223	427172	78476
4224	427259	78373
4225	427368	78273
4226	427454	78169
4227	427541	78065
4228	427624	77961
4229	427704	77856
4230	427784	77751
4231	427863	77646
4232	427951	77542
4233	428040	77439
4234	428131	77336
4235	428208	77231
4236	428306	77129
4237	428402	77027
4238	428488	76923
4239	428572	76819
4240	428662	76716
4241	428750	76613
4242	428841	76510
4243	428930	76407
4244	429026	76305
4245	429112	76201
4246	429201	76098
4247	429285	75993
4248	429379	75891
4249	429480	75790
4250	429574	75688
4251	429664	75585
4252	429759	75483
4253	429855	75381
4254	429948	75278
4255	430016	75172
4256	430102	75068
4257	430183	74963
4258	430269	74860
4259	430348	74755
4260	430436	74652
4261	430526	74549
4262	430600	74443
4263	430689	74340
4264	430785	74238
4265	430883	74137
4266	430979	74035
4267	431073	73932
4268	431164	73830
4269	431264	73728
4270	431386	73631
4271	431486	73530
4272	431572	73426
4273	431650	73321
4274	431737	73218
4275	431812	73113
4276	431895	73009
4277	431987	72906
4278	432096	72807
4279	432166	72700
4280	432250	72597
4281	432339	72494
4282	432430	72391
4283	432517	72288
4284	432594	72183
4285	432677	72079
4286	432768	71976
4287	432866	71875
4288	432941	71770
4289	433028	71666
4290	433123	71564
4291	433212	71461
4292	433287	71356
4293	433364	71251
4294	433450	71148
4295	433546	71046
4296	433639	70944
4297	433717	70839
4298	433813	70738
4299	433900	70634
4300	433977	70530
4301	434049	70424
4302	434124	70319
4303	434219	70217
4304	434320	70116
4305	434406	70013
4306	434614	69929
4307	434692	69825
4308	434773	69721
4309	434853	69616
4310	434939	69513
4311	435014	69408
4312	435103	69305
4313	435190	69202
4314	435279	69099
4315	435375	68998
4316	435466	68895
4317	435539	68790
4318	435633	68688
4319	435724	68586
4320	435808	68482
4321	435894	68379
4322	435966	68274
4323	436042	68169
4324	436128	68066
4325	436211	67962
4326	436299	67859
4327	436379	67755
4328	436475	67654
4329	436559	67550
4330	436655	67449
4331	436744	67346
4332	436847	67246
4333	436939	67143
4334	437033	67042
4335	437137	66941
4336	437213	66837
4337	437308	66735
4338	437392	66632
4339	437483	66529
4340	437582	66428
4341	437683	66327
4342	437786	66227
4343	437876	66124
4344	437960	66021
4345	438039	65917
4346	438134	65815
4347	438223	65713
4348	438321	65612
4349	438394	65507
4350	438516	65409
4351	438600	65306
4352	438678	65202
4353	438760	65098
4354	438832	64993
4355	438907	64889
4356	438997	64786
4357	439076	64682
4358	439150	64578
4359	439220	64472
4360	439294	64368
4361	439376	64264
4362	439454	64160
4363	439556	64060
4364	439638	63956
4365	439730	63854
4366	439828	63753
4367	439918	63651
4368	439992	63546
4369	440077	63443
4370	440153	63339
4371	440249	63237
4372	440325	63133
4373	440413	63031
4374	440496	62928
4375	440585	62825
4376	440670	62722
4377	440762	62620
4378	440911	62527
4379	440985	62422
4380	441068	62319
4381	441220	62225
4382	441317	62124
4383	441391	62020
4384	441476	61917
4385	441580	61817
4386	441677	61716
4387	441781	61615
4388	441898	61517
4389	441982	61414
4390	442067	61311
4391	442154	61208
4392	442253	61108
4393	442333	61004
4394	442431	60903
4395	442519	60801
4396	442632	60702
4397	442751	60604
4398	442861	60504
4399	442989	60407
4400	443084	60306
4401	443171	60203
4402	443258	60101
4403	443353	59999
4404	443455	59899
4405	443559	59798
4406	443657	59698
4407	443776	59599
4408	443873	59498
4409	443953	59395
4410	444032	59291
4411	444113	59188
4412	444205	59086
4413	444285	58983
4414	444378	58881
4415	444479	58780
4416	444563	58677
4417	444663	58577
4418	444762	58476
4419	444848	58373
4420	444938	58271
4421	445018	58168
4422	445099	58065
4423	445177	57961
4424	445261	57858
4425	445340	57755
4426	445428	57653
4427	445519	57551
4428	445598	57447
4429	445687	57345
4430	445775	57243
4431	445858	57140
4432	445946	57038
4433	446042	56937
4434	446134	56835
4435	446219	56733
4436	446290	56628
4437	446370	56525
4438	446454	56422
4439	446557	56322
4440	446646	56220
4441	446739	56119
4442	446836	56018
4443	446930	55916
4444	447030	55815
4445	447088	55710
4446	447167	55606
4447	447253	55504
4448	447346	55403
4449	447440	55301
4450	447531	55199
4451	447609	55096
4452	447691	54993
4453	447779	54891
4454	447878	54790
4455	447975	54689
4456	448066	54588
4457	448141	54484
4458	448233	54383
4459	448313	54280
4460	448385	54176
4461	448489	54076
4462	448583	53974
4463	448673	53872
4464	448767	53771
4465	448846	53668
4466	448933	53566
4467	449021	53464
4468	449116	53363
4469	449202	53261
4470	449284	53158
4471	449379	53057
4472	449477	52956
4473	449570	52855
4474	449666	52754
4475	449753	52652
4476	449845	52550
4477	449997	52456
4478	450088	52354
4479	450239	52259
4480	450330	52158
4481	450453	52060
4482	450525	51956
4483	450601	51853
4484	450699	51752
4485	450796	51651
4486	450882	51549
4487	450971	51447
4488	451060	51345
4489	451150	51244
4490	451234	51141
4491	451304	51038
4492	451391	50936
4493	451485	50834
4494	451584	50734
4495	451672	50632
4496	451762	50530
4497	451858	50429
4498	451949	50328
4499	452040	50226
4500	452137	50125
4501	452228	50024
4502	452300	49920
4503	452377	49817
4504	452478	49717
4505	452564	49615
4506	452662	49514
4507	452743	49412
4508	452840	49311
4509	452939	49210
4510	453037	49110
4511	453127	49008
4512	453212	48906
4513	453298	48804
4514	453399	48704
4515	453511	48604
4516	453601	48503
4517	453672	48399
4518	453770	48299
4519	453881	48199
4520	453967	48097
4521	454056	47996
4522	454150	47895
4523	454238	47793
4524	454335	47692
4525	454427	47591
4526	454500	47488
4527	454582	47385
4528	454677	47284
4529	454759	47182
4530	454857	47081
4531	454949	46980
4532	455040	46879
4533	455112	46775
4534	455204	46674
4535	455299	46573
4536	455398	46473
4537	455477	46370
4538	455575	46270
4539	455665	46168
4540	455764	46068
4541	455866	45968
4542	455958	45866
4543	456039	45764
4544	456126	45662
4545	456209	45560
4546	456298	45459
4547	456382	45357
4548	456473	45256
4549	456579	45156
4550	456667	45054
4551	456751	44952
4552	456839	44851
4553	456934	44750
4554	457007	44647
4555	457086	44544
4556	457166	44442
4557	457254	44341
4558	457347	44240
4559	457442	44139
4560	457537	44038
4561	457639	43938
4562	457721	43836
4563	457808	43734
4564	457903	43633
4565	457988	43531
4566	458076	43430
4567	458150	43327
4568	458245	43226
4569	458365	43128
4570	458462	43027
4571	458568	42928
4572	458672	42828
4573	458762	42726
4574	458865	42626
4575	458956	42525
4576	459056	42425
4577	459150	42324
4578	459231	42222
4579	459316	42120
4580	459403	42019
4581	459509	41919
4582	459602	41818
4583	459687	41716
4584	459779	41615
4585	459873	41514
4586	459962	41413
4587	460050	41312
4588	460147	41211
4589	460247	41111
4590	460337	41010
4591	460426	40908
4592	460512	40807
4593	460599	40706
4594	460706	40606
4595	460780	40503
4596	460873	40402
4597	461003	40305
4598	461166	40210
4599	461249	40108
4600	461348	40008
4601	461435	39906
4602	461533	39806
4603	461635	39706
4604	461728	39605
4605	461807	39503
4606	461895	39401
4607	461984	39300
4608	462062	39198
4609	462139	39096
4610	462232	38995
4611	462313	38893
4612	462401	38792
4613	462495	38691
4614	462569	38589
4615	462669	38488
4616	462753	38387
4617	462850	38286
4618	462941	38185
4619	463017	38083
4620	463113	37983
4621	463208	37882
4622	463300	37781
4623	463398	37681
4624	463494	37580
4625	463587	37479
4626	463690	37379
4627	463773	37278
4628	463856	37176
4629	463935	37074
4630	464030	36974
4631	464116	36872
4632	464207	36771
4633	464301	36671
4634	464392	36570
4635	464477	36468
4636	464580	36368
4637	464658	36267
4638	464743	36165
4639	464832	36064
4640	464921	35963
4641	465016	35862
4642	465102	35761
4643	465185	35660
4644	465265	35558
4645	465346	35456
4646	465435	35355
4647	465525	35254
4648	465607	35153
4649	465710	35053
4650	465784	34951
4651	465882	34851
4652	465973	34750
4653	466063	34649
4654	466151	34548
4655	466229	34446
4656	466303	34344
4657	466384	34242
4658	466467	34141
4659	466550	34040
4660	466644	33939
4661	466725	33838
4662	466814	33737
4663	466901	33636
4664	466996	33535
4665	467086	33434
4666	467178	33334
4667	467254	33232
4668	467337	33131
4669	467423	33029
4670	467572	32933
4671	467654	32831
4672	467785	32733
4673	467879	32633
4674	467962	32532
4675	468047	32431
4676	468125	32329
4677	468199	32227
4678	468288	32126
4679	468378	32025
4680	468467	31925
4681	468555	31824
4682	468644	31723
4683	468726	31622
4684	468825	31521
4685	468906	31420
4686	468998	31319
4687	469075	31218
4688	469175	31118
4689	469268	31017
4690	469363	30917
4691	469456	30816
4692	469568	30717
4693	469658	30616
4694	469751	30516
4695	469851	30416
4696	469942	30315
4697	470038	30215
4698	470143	30115
4699	470229	30014
4700	470314	29913
4701	470401	29812
4702	470487	29711
4703	470578	29611
4704	470673	29510
4705	470771	29410
4706	470865	29310
4707	470956	29209
4708	471049	29109
4709	471136	29008
4710	471228	28907
4711	471317	28807
4712	471398	28706
4713	471493	28605
4714	471580	28504
4715	471678	28404
4716	471777	28304
4717	471881	28204
4718	471960	28103
4719	472034	28002
4720	472113	27900
4721	472197	27799
4722	472277	27698
4723	472362	27597
4724	472453	27497
4725	472550	27397
4726	472646	27296
4727	472739	27196
4728	472827	27095
4729	472923	26995
4730	473010	26894
4731	473104	26794
4732	473194	26694
4733	473290	26593
4734	473383	26493
4735	473465	26392
4736	473558	26292
4737	473649	26191
4738	473746	26091
4739	473858	25992
4740	473955	25892
4741	474028	25790
4742	474113	25689
4743	474205	25589
4744	474296	25489
4745	474384	25388
4746	474463	25287
4747	474562	25187
4748	474660	25087
4749	474736	24986
4750	474812	24884
4751	474910	24784
4752	475001	24684
4753	475092	24584
4754	475163	24482
4755	475257	24382
4756	475352	24282
4757	475447	24182
4758	475534	24081
4759	475628	23981
4760	475717	23880
4761	475810	23780
4762	475901	23680
4763	475995	23579
4764	476096	23480
4765	476183	23379
4766	476272	23279
4767	476364	23178
4768	476457	23078
4769	476579	22979
