Year,Quarter,city_1,city_2,state_1,state_2,nsmiles,passengers,fare_real,large_ms,fare_lg_real,carrier_low,lf_ms,fare_low_real,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2,median_income_1,median_income_2,metro_1,metro_2,TotalFaredTotal
2023,2,Cleveland,Nashville,OH,TN,448,356,183.0960256286084,0.7357,184.00690441032836,MX,0.0386,75.47147184209282,957960.0,0.7614,-0.1231,3649330.0,0.9635,0.0114,67769.0,67631.0,True,False,4607290.0
2023,2,Los Angeles,Provo,CA,UT,569,356,81.28419313987253,0.587,83.6975523862851,G4,0.413,77.84726907688808,2885334.0,0.8994,-0.0465,122830.0,1.0,-0.6318,95521.0,93421.0,True,False,3008164.0
2023,2,Grand Rapids,Orlando,MI,FL,1024,356,188.59886033054528,0.4095,101.2014497999545,F9,0.4095,101.2014497999545,666930.0,0.8033,-0.0194,8623280.0,0.9702,-0.1468,69183.0,73311.0,False,False,9290210.0
2023,2,Atlanta,Sarasota/Bradenton,GA,FL,444,355,195.71686153202668,0.8451,206.196662773258,WN,0.1375,131.44825965479848,7809890.0,0.9138,0.0787,826780.0,0.8536,-0.0975,74632.0,73311.0,True,False,8636670.0
2023,2,Charlotte,Hartford,NC,CT,644,354,273.4138825624456,0.8734,281.85594467343736,WN,0.0521,195.4445369478012,3255270.0,0.6173,0.1746,1232700.0,0.8853,0.0058,70804.0,91665.0,False,False,4487970.0
2023,2,Fort Myers,Pittsburgh,FL,PA,966,354,218.33858302855543,0.7743,207.99024882798483,NK,0.0159,140.93266758817086,1779370.0,0.9156,-0.0117,1742360.0,0.7988,-0.0019,73311.0,73824.0,False,False,3521730.0
2023,2,Columbus,Minneapolis/St. Paul,OH,MN,626,352,252.58574712064365,0.7109,286.25070003266336,SY,0.1322,100.40325705308652,813195.0,0.89955,-0.26165,4226750.0,0.9603,0.0958,67769.0,85086.0,False,False,5039945.0
2023,2,Atlanta,Oklahoma City,GA,OK,761,351,248.144039246896,0.6497,273.028871943368,WN,0.263,194.34584810799467,7809890.0,0.9138,0.0787,781630.0,0.91,0.0446,74632.0,62138.0,True,False,8591520.0
2023,2,Denver,Spokane,CO,WA,836,350,229.51328148470708,0.4705,238.7253648338539,WN,0.4271,212.2817086552632,7868830.0,0.9471,-0.0276,704100.0,0.679,-0.0015,92911.0,94605.0,False,False,8572930.0
2023,2,Minneapolis/St. Paul,San Antonio,MN,TX,1097,350,245.1015163058933,0.6515,273.9491412279923,SY,0.171,123.02497854961528,4226750.0,0.9603,0.0958,1881260.0,0.8862,-0.0092,85086.0,75780.0,False,False,6108010.0
2023,2,Boston,Sacramento,MA,CA,2636,349,338.3492101458811,0.374,294.1199414664911,B6,0.374,294.1199414664911,2625830.0,0.877633333333333,0.0675666666666666,2349750.0,0.9752,-0.0535,99858.0,95521.0,True,False,4975580.0
2023,2,Kansas City,Salt Lake City,MO,UT,920,348,250.7921610659168,0.7824,259.68496731631643,WN,0.1314,223.88837024501396,2036160.0,0.9197,0.0091,2957540.0,0.8041,0.1042,68545.0,93421.0,False,False,4993700.0
2023,2,Chicago,Oklahoma City,IL,OK,693,348,225.7195183113581,0.3731,244.9982207739457,WN,0.3719,186.29818711898463,5214410.0,0.76025,0.0368,781630.0,0.91,0.0446,80306.0,62138.0,False,False,5996040.0
2023,2,San Diego,Tampa,CA,FL,2087,347,297.397226980102,0.2581,278.8040312295304,F9,0.1909,119.82281705923909,4481280.0,0.8632,-0.0513,2446975.0,0.97085,-0.30615,95521.0,73311.0,False,True,6928255.0
2023,2,Denver,Tulsa,CO,OK,541,346,181.26487756226425,0.5666,166.76594107798016,WN,0.5666,166.76594107798016,7868830.0,0.9471,-0.0276,559550.0,0.9334,0.0098,92911.0,62138.0,False,False,8428380.0
2023,2,Columbia,Washington,SC,DC,438,344,195.5196609710358,0.7092,191.3972301960353,UA,0.218,182.10063232074955,184510.0,0.0,0.1466,3362170.0,0.639733333333333,0.0939,67804.0,108210.0,False,True,3546680.0
2023,2,Cincinnati,Minneapolis/St. Paul,OH,MN,596,344,272.6344708213862,0.6556,342.49042192669026,SY,0.2348,93.89563854038649,1614060.0,0.7796,-0.0387,4226750.0,0.9603,0.0958,67769.0,85086.0,False,False,5840810.0
2023,2,Denver,Madison,CO,WI,826,343,193.63216988726563,0.6986,219.7002059496832,F9,0.2547,107.85931635912382,7868830.0,0.9471,-0.0276,337770.0,0.2109,0.204,92911.0,74631.0,False,False,8206600.0
2023,2,San Francisco,Santa Barbara,CA,CA,263,343,186.14793907251536,0.7056,201.8864219401709,WN,0.2938,148.3136028709735,3216483.33333333,0.871433333333333,-0.0518666666666666,205870.0,0.6536,0.1086,95521.0,95521.0,True,False,3422353.33333333
2023,2,Pittsburgh,Washington,PA,DC,210,341,206.196662773258,0.5069,208.1498873773584,WN,0.2844,182.29783288174045,1742360.0,0.7988,-0.0019,3362170.0,0.639733333333333,0.0939,73824.0,108210.0,False,True,5104530.0
2023,2,Albany,Tampa,NY,FL,1138,341,192.67433859102408,0.5361,208.64758403128783,G4,0.3262,117.77568742609532,505040.0,0.8418,0.0648,2446975.0,0.97085,-0.30615,82095.0,73311.0,False,True,2952015.0
2023,2,Houston,Louisville,TX,KY,803,339,225.9824523926793,0.5669,237.44825643886517,WN,0.3208,193.8011989395436,2966050.0,0.8772,0.02025,852630.0,0.7954,-0.0386,75780.0,61118.0,False,False,3818680.0
2023,2,El Paso,San Antonio,TX,TX,496,339,189.0871664815704,0.9063,184.0914189364673,WN,0.9063,184.0914189364673,723450.0,0.9281,0.0074,1881260.0,0.8862,-0.0092,75780.0,75780.0,False,False,2604710.0
2023,2,Orlando,Sacramento,FL,CA,2408,339,344.9225621789115,0.4002,313.29534839713114,WN,0.4002,313.29534839713114,8623280.0,0.9702,-0.1468,2349750.0,0.9752,-0.0535,73311.0,95521.0,False,False,10973030.0
2023,2,Hartford,Las Vegas,CT,NV,2297,337,259.1497086507697,0.3219,185.7065854360119,MX,0.3219,185.7065854360119,1232700.0,0.8853,0.0058,8140420.0,0.9879,-0.1752,91665.0,76364.0,False,False,9373120.0
2023,2,Pensacola,Washington,FL,DC,846,337,270.286845095304,0.6272,280.1374826419452,WN,0.1287,220.4983986965512,507320.0,0.7768,0.0327,3362170.0,0.639733333333333,0.0939,73311.0,108210.0,False,True,3869490.0
2023,2,Des Moines,Las Vegas,IA,NV,1216,337,166.89740811864075,0.555,112.79872088680092,G4,0.555,112.79872088680092,551530.0,0.7944,-0.0519,8140420.0,0.9879,-0.1752,71433.0,76364.0,False,False,8691950.0
2023,2,New York City,Oklahoma City,NY,OK,1381,337,335.9921939168945,0.517,334.8183810538534,WN,0.1204,264.4365617859069,2993256.66666666,0.8199,-0.0866333333333333,781630.0,0.91,0.0446,82095.0,62138.0,True,False,3774886.66666666
2023,2,Knoxville,Tampa,TN,FL,550,336,117.29677177797456,0.8563,79.86622720131884,G4,0.8563,79.86622720131884,457690.0,0.5219,0.0588,2446975.0,0.97085,-0.30615,67631.0,73311.0,False,True,2904665.0
2023,2,Philadelphia,Salt Lake City,PA,UT,1927,336,384.0152257696335,0.6201,417.0416244841588,AA,0.1648,402.46756397664006,3903920.0,0.8184,0.0815,2957540.0,0.8041,0.1042,73824.0,93421.0,False,False,6861460.0
2023,2,Portland,Spokane,OR,WA,279,335,170.43762771357282,0.959,168.83185171693253,AS,0.959,168.83185171693253,2873910.0,0.7861,-0.0105,704100.0,0.679,-0.0015,80160.0,94605.0,False,False,3578010.0
2023,2,Oklahoma City,Phoenix,OK,AZ,833,334,237.2792273865872,0.5897,218.93957521443247,WN,0.5897,218.93957521443247,781630.0,0.91,0.0446,3411515.0,0.97005,-0.23145,62138.0,77315.0,False,False,4193145.0
2023,2,Salt Lake City,San Antonio,UT,TX,1087,333,274.0712177657486,0.7267,281.4239815398382,WN,0.1401,244.9888302710414,2957540.0,0.8041,0.1042,1881260.0,0.8862,-0.0092,93421.0,75780.0,False,False,4838800.0
2023,2,Phoenix,Provo,AZ,UT,477,333,81.59407973571538,0.823,82.16690041287946,MX,0.177,78.90839590507727,3411515.0,0.97005,-0.23145,122830.0,1.0,-0.6318,77315.0,93421.0,False,False,3534345.0
2023,2,Austin,Cincinnati,TX,OH,958,333,179.19896692331187,0.387,193.4913123437007,G4,0.2231,81.66920375895002,3593980.0,0.9355,0.007,1614060.0,0.7796,-0.0387,75780.0,67769.0,False,False,5208040.0
2023,2,Detroit,Kansas City,MI,MO,629,332,305.5387929981553,0.7849,329.2216413228732,WN,0.1784,209.68053935076404,3730630.0,0.8108,0.0867,2036160.0,0.9197,0.0091,69183.0,68545.0,False,False,5766790.0
2023,2,Jacksonville,Las Vegas,FL,NV,1965,331,294.6176381204206,0.2898,329.5033564100031,MX,0.1426,149.18691964107612,1444410.0,0.7772,0.0272,8140420.0,0.9879,-0.1752,73311.0,76364.0,False,False,9584830.0
2023,2,Albuquerque,Chicago,NM,IL,1121,331,267.67628528790044,0.4036,253.30881584427692,WN,0.4036,253.30881584427692,948750.0,0.9472,0.018,5214410.0,0.76025,0.0368,62268.0,80306.0,False,False,6163160.0
2023,2,Knoxville,Miami,TN,FL,724,331,154.95268842433416,0.7161,91.29446923588732,G4,0.7161,91.29446923588732,457690.0,0.5219,0.0588,4324945.0,0.92915,-0.0659,67631.0,73311.0,False,True,4782635.0
2023,2,Greenville/Spartanburg,Washington,SC,DC,426,329,222.13234620190445,0.5421,253.7595599836848,WN,0.3588,162.1552041519546,423280.0,0.5482,0.1077,3362170.0,0.639733333333333,0.0939,67804.0,108210.0,False,True,3785450.0
2023,2,Charlotte,San Antonio,NC,TX,1095,328,268.634116584142,0.8568,270.5309981708165,WN,0.0496,248.99857501118996,3255270.0,0.6173,0.1746,1881260.0,0.8862,-0.0092,70804.0,75780.0,False,False,5136530.0
2023,2,Houston,Jacksonville,TX,FL,817,327,256.0132806807237,0.5879,269.2257182671148,WN,0.3012,218.1507729704689,2966050.0,0.8772,0.02025,1444410.0,0.7772,0.0272,75780.0,73311.0,False,False,4410460.0
2023,2,Chicago,Greenville/Spartanburg,IL,SC,577,326,196.6183498108423,0.638,190.90892404501025,UA,0.638,190.90892404501025,5214410.0,0.76025,0.0368,423280.0,0.5482,0.1077,80306.0,67804.0,False,False,5637690.0
2023,2,El Paso,Phoenix,TX,AZ,347,325,170.3343321816252,0.709,161.967394093868,WN,0.709,161.967394093868,723450.0,0.9281,0.0074,3411515.0,0.97005,-0.23145,75780.0,77315.0,False,False,4134965.0
2023,2,Dallas/Fort Worth,Hartford,TX,CT,1471,325,337.9641995268036,0.6708,359.76894727065576,WN,0.1112,269.0566892148368,4319380.0,0.803,0.05885,1232700.0,0.8853,0.0058,75780.0,91665.0,False,False,5552080.0
2023,2,Columbus,Fort Myers,OH,FL,930,325,220.3105886384646,0.86,210.55385612086664,WN,0.86,210.55385612086664,813195.0,0.89955,-0.26165,1779370.0,0.9156,-0.0117,67769.0,73311.0,False,False,2592565.0
2023,2,Grand Rapids,Los Angeles,MI,CA,1874,325,296.07316607059164,0.2779,126.02054897609624,G4,0.2779,126.02054897609624,666930.0,0.8033,-0.0194,2885334.0,0.8994,-0.0465,69183.0,95521.0,False,True,3552264.0
2023,2,Salt Lake City,St. Louis,UT,MO,1156,325,265.50707911700044,0.7243,278.42841111335724,WN,0.2121,231.46650608880756,2957540.0,0.8041,0.1042,2171660.0,0.9399,0.0462,93421.0,68545.0,False,False,5129200.0
2023,2,Charlotte,Kansas City,NC,MO,808,324,263.6853215535606,0.8093,267.79836182565674,WN,0.1118,231.0908859726344,3255270.0,0.6173,0.1746,2036160.0,0.9197,0.0091,70804.0,68545.0,False,False,5291430.0
2023,2,Albany,Chicago,NY,IL,723,324,222.5830903413122,0.6208,227.5506663777023,WN,0.204,197.41654255771027,505040.0,0.8418,0.0648,5214410.0,0.76025,0.0368,82095.0,80306.0,False,False,5719450.0
2023,2,Indianapolis,San Diego,IN,CA,1782,324,303.3695868272553,0.3615,280.28773068841446,WN,0.3615,280.28773068841446,1824190.0,0.8012,0.0109,4481280.0,0.8632,-0.0513,69477.0,95521.0,False,False,6305470.0
2023,2,Chicago,Tucson,IL,AZ,1440,324,299.1156890115942,0.6301,296.4769576954778,WN,0.1608,261.5442868913736,5214410.0,0.76025,0.0368,639320.0,0.737,0.0519,80306.0,77315.0,False,False,5853730.0
2023,2,Myrtle Beach,Pittsburgh,SC,PA,475,324,105.76523421145843,0.6471,84.04500099374528,G4,0.113,77.96934561464437,734980.0,0.9538,-0.2439,1742360.0,0.7988,-0.0019,67804.0,73824.0,False,False,2477340.0
2023,2,Hartford,Phoenix,CT,AZ,2213,324,288.3917346948504,0.3357,166.56874051698924,MX,0.3357,166.56874051698924,1232700.0,0.8853,0.0058,3411515.0,0.97005,-0.23145,91665.0,77315.0,False,False,4644215.0
2023,2,Syracuse,Tampa,NY,FL,1111,323,159.18780523418658,0.3031,127.0347232897638,MX,0.1818,89.54783569568211,529940.0,0.7948,-0.0694,2446975.0,0.97085,-0.30615,82095.0,73311.0,False,True,2976915.0
2023,2,Norfolk,Tampa,VA,FL,726,323,160.1268555246195,0.4963,97.20109556271032,MX,0.4963,97.20109556271032,462445.0,0.4579,0.1417,2446975.0,0.97085,-0.30615,89931.0,73311.0,True,True,2909420.0
2023,2,Milwaukee,Seattle,WI,WA,1694,323,274.55013341386933,0.7907,259.40325222918653,AS,0.7907,259.40325222918653,1127060.0,0.8398,0.0153,6305300.0,0.5419,-0.0407,74631.0,94605.0,False,False,7432360.0
2023,2,Charleston,Seattle,SC,WA,2415,323,326.08521335282734,0.7679,314.0090266178601,WN,0.0163,279.2078228544166,1286270.0,0.8197,-0.0444,6305300.0,0.5419,-0.0407,67804.0,94605.0,False,False,7591570.0
2023,2,Houston,Milwaukee,TX,WI,1004,322,239.927349205608,0.5638,261.37525783909564,WN,0.25,198.25229731619555,2966050.0,0.8772,0.02025,1127060.0,0.8398,0.0153,75780.0,74631.0,False,False,4093110.0
2023,2,Detroit,Jacksonville,MI,FL,813,321,240.8663994960409,0.8707,245.84336603533532,WN,0.0434,183.368350212834,3730630.0,0.8108,0.0867,1444410.0,0.7772,0.0272,69183.0,73311.0,False,False,5175040.0
2023,2,Phoenix,Sioux Falls,AZ,SD,1081,321,173.53649367200143,0.755,125.5510238308798,G4,0.755,125.5510238308798,3411515.0,0.97005,-0.23145,202700.0,0.63,-0.1146,77315.0,71810.0,False,False,3614215.0
2023,2,Bozeman,Los Angeles,MT,CA,908,321,244.12490400384317,0.4327,258.5487164648925,WN,0.2458,194.76842073868943,405590.0,0.7364,0.0191,2885334.0,0.8994,-0.0465,70804.0,95521.0,False,True,3290924.0
2023,2,Colorado Springs,Las Vegas,CO,NV,604,321,147.20552352826266,0.9438,141.25194468691802,WN,0.9438,141.25194468691802,410540.0,0.9288,-0.0618,8140420.0,0.9879,-0.1752,92911.0,76364.0,False,False,8550960.0
2023,2,El Paso,Washington,TX,DC,1741,320,350.58503543022186,0.4308,296.7680632855119,WN,0.4308,296.7680632855119,723450.0,0.9281,0.0074,3362170.0,0.639733333333333,0.0939,75780.0,108210.0,False,True,4085620.0
2023,2,Charlotte,Indianapolis,NC,IN,427,320,264.7652293875584,0.9138,267.2724936630143,WN,0.0168,193.04995870719725,3255270.0,0.6173,0.1746,1824190.0,0.8012,0.0109,70804.0,69477.0,False,False,5079460.0
2023,2,Minneapolis/St. Paul,Valparaiso,MN,FL,1058,319,152.87738728247746,0.4854,121.24078299779278,G4,0.2033,94.50602122916789,4226750.0,0.9603,0.0958,531600.0,0.8559,-0.1504,85086.0,73311.0,False,False,4758350.0
2023,2,Nashville,San Antonio,TN,TX,822,318,252.50123259450464,0.796,243.5990358412007,WN,0.796,243.5990358412007,3649330.0,0.9635,0.0114,1881260.0,0.8862,-0.0092,67631.0,75780.0,False,False,5530590.0
2023,2,Palm Springs,Portland,CA,OR,873,317,224.44240991636937,0.7062,234.0019418729764,WN,0.1552,166.96314163897108,487600.0,0.6485,0.042,2873910.0,0.7861,-0.0105,95521.0,80160.0,False,False,3361510.0
2023,2,Grand Rapids,Phoenix,MI,AZ,1574,317,255.6564415703592,0.4306,163.2914550033784,G4,0.4306,163.2914550033784,666930.0,0.8033,-0.0194,3411515.0,0.97005,-0.23145,69183.0,77315.0,False,False,4078445.0
2023,2,Charleston,Nashville,SC,TN,439,316,192.4583570242245,0.8095,176.45694007524776,WN,0.8095,176.45694007524776,1286270.0,0.8197,-0.0444,3649330.0,0.9635,0.0114,67804.0,67631.0,False,False,4935600.0
2023,2,Everett,Phoenix,WA,AZ,1133,316,208.2156208976887,0.9885,208.0935443599324,AS,0.9885,208.0935443599324,123740.0,0.0,-0.1028,3411515.0,0.97005,-0.23145,94605.0,77315.0,False,False,3535255.0
2023,2,Kansas City,Philadelphia,MO,PA,1038,316,300.1298633252618,0.7233,307.3793315674038,WN,0.1646,272.70020434171647,2036160.0,0.9197,0.0091,3903920.0,0.8184,0.0815,68545.0,73824.0,False,False,5940080.0
2023,2,Dallas/Fort Worth,Reno,TX,NV,1356,315,328.3389340498663,0.6589,354.9234477720219,WN,0.2279,281.03897092076073,4319380.0,0.803,0.05885,786400.0,0.9875,0.009,75780.0,76364.0,False,False,5105780.0
2023,2,Atlanta,Grand Rapids,GA,MI,640,315,276.5784820412044,0.8812,284.2974754285629,WN,0.0411,206.5628923865268,7809890.0,0.9138,0.0787,666930.0,0.8033,-0.0194,74632.0,69183.0,True,False,8476820.0
2023,2,Omaha,San Francisco,NE,CA,1433,315,272.4936132778213,0.565,274.9633155416598,WN,0.3078,245.862147041144,934050.0,0.9123,0.0804,3216483.33333333,0.871433333333333,-0.0518666666666666,74590.0,95521.0,False,True,4150533.33333333
2023,2,Dallas/Fort Worth,West Palm Beach/Palm Beach,TX,FL,1102,315,324.5169993678044,0.8928,325.2682396001507,WN,0.0241,234.76257260822703,4319380.0,0.803,0.05885,1598600.0,0.8751,0.0656,75780.0,73311.0,False,False,5917980.0
2023,2,Detroit,San Antonio,MI,TX,1214,314,277.15130271836847,0.801,283.8091692775378,NK,0.0108,152.49237666339994,3730630.0,0.8108,0.0867,1881260.0,0.8862,-0.0092,69183.0,75780.0,False,False,5611890.0
2023,2,Oklahoma City,Orlando,OK,FL,1069,314,245.7306800004834,0.6165,215.21154556141389,WN,0.6165,215.21154556141389,781630.0,0.91,0.0446,8623280.0,0.9702,-0.1468,62138.0,73311.0,False,False,9404910.0
2023,2,Des Moines,Los Angeles,IA,CA,1447,314,219.6438629322572,0.4252,94.32760167398564,G4,0.4252,94.32760167398564,551530.0,0.7944,-0.0519,2885334.0,0.8994,-0.0465,71433.0,95521.0,False,True,3436864.0
2023,2,Oklahoma City,Seattle,OK,WA,1519,313,276.794463608004,0.6767,274.9163630271382,WN,0.1487,262.19223159177227,781630.0,0.91,0.0446,6305300.0,0.5419,-0.0407,62138.0,94605.0,False,False,7086930.0
2023,2,Knoxville,Washington,TN,DC,464,313,226.72430212212132,0.736,213.23014944860043,AA,0.736,213.23014944860043,457690.0,0.5219,0.0588,3362170.0,0.639733333333333,0.0939,67631.0,108210.0,False,True,3819860.0
2023,2,New York City,Palm Springs,NY,CA,2381,312,376.2304988619446,0.3581,348.0120376344358,AA,0.3581,348.0120376344358,2993256.66666666,0.8199,-0.0866333333333333,487600.0,0.6485,0.042,82095.0,95521.0,True,False,3480856.66666666
2023,2,New Haven,West Palm Beach/Palm Beach,CT,FL,1086,312,102.07476657005712,1.0,102.07476657005712,XP,1.0,102.07476657005712,236460.0,1.0,-0.5191,1598600.0,0.8751,0.0656,91665.0,73311.0,False,False,1835060.0
2023,2,Cleveland,Minneapolis/St. Paul,OH,MN,657,312,304.1677795741233,0.7853,321.79375352554894,WN,0.0959,200.83468561488607,957960.0,0.7614,-0.1231,4226750.0,0.9603,0.0958,67769.0,85086.0,True,False,5184710.0
2023,2,Milwaukee,Nashville,WI,TN,475,311,183.24627367507767,0.8783,172.954282491933,WN,0.8783,172.954282491933,1127060.0,0.8398,0.0153,3649330.0,0.9635,0.0114,74631.0,67631.0,False,False,4776390.0
2023,2,Omaha,Seattle,NE,WA,1368,311,260.62401760674936,0.72,249.1769945663722,AS,0.72,249.1769945663722,934050.0,0.9123,0.0804,6305300.0,0.5419,-0.0407,74590.0,94605.0,False,False,7239350.0
2023,2,Los Angeles,Medford,CA,OR,659,311,180.15679821955345,0.3184,221.91636463510483,G4,0.1993,80.19489480297035,2885334.0,0.8994,-0.0465,138720.0,0.3358,-0.0592,95521.0,80160.0,True,False,3024054.0
2023,2,Salt Lake City,Tampa,UT,FL,1888,311,305.7453840620505,0.6099,337.9829805326123,WN,0.1509,244.77284870424185,2957540.0,0.8041,0.1042,2446975.0,0.97085,-0.30615,93421.0,73311.0,False,True,5404515.0
2023,2,Pittsburgh,Sarasota/Bradenton,PA,FL,912,310,168.5219651210897,0.449,192.17664193709464,G4,0.3761,111.3431929366299,1742360.0,0.7988,-0.0019,826780.0,0.8536,-0.0975,73824.0,73311.0,False,False,2569140.0
2023,2,Albuquerque,San Diego,NM,CA,628,310,199.2007381095328,0.8717,196.6559118224596,WN,0.8717,196.6559118224596,948750.0,0.9472,0.018,4481280.0,0.8632,-0.0513,62268.0,95521.0,False,False,5430030.0
2023,2,Fresno,Seattle,CA,WA,748,310,208.25318290930605,0.8907,205.99946221226705,WN,0.016,196.2990727120951,367750.0,0.6129,-0.0351,6305300.0,0.5419,-0.0407,95521.0,94605.0,False,False,6673050.0
2023,2,Everett,Los Angeles,WA,CA,1008,309,186.9273508135747,0.9715,187.47199998202572,AS,0.9715,187.47199998202572,123740.0,0.0,-0.1028,2885334.0,0.8994,-0.0465,94605.0,95521.0,False,True,3009074.0
2023,2,Boston,Louisville,MA,KY,829,309,254.0037130591973,0.5167,259.8258248598813,WN,0.1246,218.4700500692161,2625830.0,0.877633333333333,0.0675666666666666,852630.0,0.7954,-0.0386,99858.0,61118.0,True,False,3478460.0
2023,2,Las Vegas,Mission/McAllen/Edinburg,NV,TX,1210,307,143.7685994652782,0.8986,120.9966299222802,G4,0.8986,120.9966299222802,8140420.0,0.9879,-0.1752,144150.0,0.3202,0.019,76364.0,75780.0,False,False,8284570.0
2023,2,Burlington,Washington,VT,DC,441,305,199.30403364148043,0.5315,211.74644998971647,UA,0.4368,181.36817309421187,228080.0,0.5886,0.0133,3362170.0,0.639733333333333,0.0939,81211.0,108210.0,False,True,3590250.0
2023,2,Indianapolis,Philadelphia,IN,PA,588,305,343.64545378392273,0.8616,356.2287276757237,WN,0.0238,190.92770505081887,1824190.0,0.8012,0.0109,3903920.0,0.8184,0.0815,69477.0,73824.0,False,False,5728110.0
2023,2,Miami,Pensacola,FL,FL,530,305,184.0914189364673,0.5584,88.94684350980505,NK,0.5584,88.94684350980505,4324945.0,0.92915,-0.0659,507320.0,0.7768,0.0327,73311.0,73311.0,True,False,4832265.0
2023,2,Raleigh/Durham,St. Louis,NC,MO,667,304,220.82706629820268,0.658,207.99024882798483,WN,0.658,207.99024882798483,2599910.0,0.8108,0.0064,2171660.0,0.9399,0.0462,70804.0,68545.0,False,False,4771570.0
2023,2,Albuquerque,Austin,NM,TX,619,304,194.383410119612,0.6342,189.6130346442128,WN,0.6342,189.6130346442128,948750.0,0.9472,0.018,3593980.0,0.9355,0.007,62268.0,75780.0,False,False,4542730.0
2023,2,Atlanta,Little Rock,GA,AR,453,302,193.20959725657085,0.7574,207.4080376479164,WN,0.2263,143.28029331425313,7809890.0,0.9138,0.0787,388500.0,0.8401,0.0433,74632.0,58700.0,True,False,8198390.0
2023,2,Grand Rapids,Washington,MI,DC,528,301,219.72837745839615,0.4322,181.5653736552028,WN,0.4322,181.5653736552028,666930.0,0.8033,-0.0194,3362170.0,0.639733333333333,0.0939,69183.0,108210.0,False,True,4029100.0
2023,2,Fort Myers,St. Louis,FL,MO,979,301,220.00070204262173,0.8854,211.15484830674373,WN,0.8854,211.15484830674373,1779370.0,0.9156,-0.0117,2171660.0,0.9399,0.0462,73311.0,68545.0,False,False,3951030.0
2023,2,Denver,Louisville,CO,KY,1024,300,256.15413822428866,0.584,257.8256477412593,WN,0.3505,247.26133197388904,7868830.0,0.9471,-0.0276,852630.0,0.7954,-0.0386,92911.0,61118.0,False,False,8721460.0
2023,2,Chicago,Knoxville,IL,TN,475,299,232.4994614082837,0.5815,249.43053814478907,AA,0.2773,229.64474852536767,5214410.0,0.76025,0.0368,457690.0,0.5219,0.0588,80306.0,67631.0,False,False,5672100.0
2023,2,Minneapolis/St. Paul,Pittsburgh,MN,PA,726,298,246.603996770586,0.647,294.99325823659376,SY,0.2045,100.29996152113893,4226750.0,0.9603,0.0958,1742360.0,0.7988,-0.0019,85086.0,73824.0,False,False,5969110.0
2023,2,New Orleans,San Diego,LA,CA,1599,298,287.7907425089734,0.4583,271.3010194089715,WN,0.4583,271.3010194089715,2469000.0,0.9779,-0.0243,4481280.0,0.8632,-0.0513,58229.0,95521.0,False,False,6950280.0
2023,2,Bozeman,Denver,MT,CO,524,297,186.87100779614872,0.594,196.580787799225,WN,0.3886,170.40945620485982,405590.0,0.7364,0.0191,7868830.0,0.9471,-0.0276,70804.0,92911.0,False,False,8274420.0
2023,2,Eugene,Phoenix,OR,AZ,971,297,179.88447363532788,0.358,101.73670846550128,G4,0.358,101.73670846550128,285370.0,0.7936,-0.1587,3411515.0,0.97005,-0.23145,80160.0,77315.0,False,False,3696885.0
2023,2,Everett,Las Vegas,WA,NV,894,297,181.57476415810712,0.9974,181.76257421619368,AS,0.9974,181.76257421619368,123740.0,0.0,-0.1028,8140420.0,0.9879,-0.1752,94605.0,76364.0,False,False,8264160.0
2023,2,New York City,Tucson,NY,AZ,2142,297,386.428585016046,0.5394,371.075112767468,AA,0.5394,371.075112767468,2993256.66666666,0.8199,-0.0866333333333333,639320.0,0.737,0.0519,82095.0,77315.0,True,False,3632576.66666666
2023,2,Philadelphia,Savannah,PA,GA,629,297,230.65892283903523,0.669,281.60240109502047,F9,0.2678,94.937984362767,3903920.0,0.8184,0.0815,829910.0,0.7782,-0.016,73824.0,74632.0,False,False,4733830.0
2023,2,Miami,New Haven,FL,CT,1126,297,114.57352593571912,1.0,114.57352593571912,XP,1.0,114.57352593571912,4324945.0,0.92915,-0.0659,236460.0,1.0,-0.5191,73311.0,91665.0,True,False,4561405.0
2023,2,Chicago,Pensacola,IL,FL,794,297,249.61834820287564,0.4872,270.09903503721733,WN,0.2245,208.7602700661398,5214410.0,0.76025,0.0368,507320.0,0.7768,0.0327,80306.0,73311.0,False,False,5721730.0
2023,2,Nashville,Portland,TN,OR,1973,296,354.1346455280583,0.2901,336.0391464314162,WN,0.2901,336.0391464314162,3649330.0,0.9635,0.0114,2873910.0,0.7861,-0.0105,67631.0,80160.0,False,False,6523240.0
2023,2,Everett,San Francisco,WA,CA,728,295,156.49273090064415,0.9743,156.66175995292207,AS,0.9743,156.66175995292207,123740.0,0.0,-0.1028,3216483.33333333,0.871433333333333,-0.0518666666666666,94605.0,95521.0,False,True,3340223.33333333
2023,2,Fresno,San Diego,CA,CA,314,295,155.19684149984673,0.943,152.35151911983502,AS,0.943,152.35151911983502,367750.0,0.6129,-0.0351,4481280.0,0.8632,-0.0513,95521.0,95521.0,False,False,4849030.0
2023,2,Chicago,El Paso,IL,TX,1237,294,262.80261428055366,0.4454,202.51558563476092,WN,0.4454,202.51558563476092,5214410.0,0.76025,0.0368,723450.0,0.9281,0.0074,80306.0,75780.0,False,False,5937860.0
